,RK,NAME,TEAM,SALARY,Yr
21,142,"Jumaine Jones, SF",Boston Celtics,"$2,104,000",2004
22,143,"Scott Padgett, PF",Houston Rockets,"$2,102,000",2004
23,144,"Hedo Turkoglu, SF",San Antonio Spurs,"$1,995,000",2004
24,145,"Rodney White, SF",Denver Nuggets,"$1,948,000",2004
25,146,"Desmond Mason, SF",Milwaukee Bucks,"$1,898,000",2004
26,147,"Joe Johnson, SF",Phoenix Suns,"$1,850,000",2004
27,148,"Quentin Richardson, SF",Los Angeles Clippers,"$1,805,000",2004
28,149,"Kedrick Brown, SG",Cleveland Cavaliers,"$1,757,000",2004
29,150,"Jamaal Magloire, C",New Orleans Hornets,"$1,735,000",2004
30,151,"Vladimir Radmanovic, SF",Seattle SuperSonics,"$1,670,000",2004
31,152,"Speedy Claxton, PG",Golden State Warriors,"$1,667,000",2004
32,153,"Morris Peterson, SG",Toronto Raptors,"$1,646,000",2004
33,154,"Donnell Harvey, PF",Phoenix Suns,"$1,631,000",2004
34,155,"DeShawn Stevenson, SG",Utah Jazz,"$1,624,000",2004
35,156,"Richard Jefferson, SF",New Jersey Nets,"$1,586,000",2004
36,157,"Jake Tsakalidis, C",Memphis Grizzlies,"$1,580,000",2004
37,158,"Mamadou N'diaye, C",Dallas Mavericks,"$1,537,000",2004
38,159,"Troy Murphy, PF",Golden State Warriors,"$1,507,000",2004
39,160,"Mark Madsen, PF",Minnesota Timberwolves,"$1,474,000",2004
0,1,"Shaquille O'Neal, C",Miami Heat,"$29,464,000",2005
1,2,"Dikembe Mutombo, C",Houston Rockets,"$19,684,000",2005
2,3,"Allan Houston, SG",New York Knicks,"$17,531,000",2005
3,4,"Chris Webber, C",Sacramento Kings,"$17,351,000",2005
4,5,"Damon Stoudamire, PG",Portland Trail Blazers,"$15,750,000",2005
5,6,"Ray Allen, SG",Seattle SuperSonics,"$14,625,000",2005
6,7,"Vin Baker, PF",New York Knicks,"$14,625,000",2005
7,8,"Antoine Walker, PF",Boston Celtics,"$14,625,000",2005
8,9,"Stephon Marbury, PG",New York Knicks,"$14,625,000",2005
9,10,"Michael Finley, SG",Dallas Mavericks,"$14,609,000",2005
10,11,"Tracy McGrady, SG",Houston Rockets,"$14,487,000",2005
11,12,"Grant Hill, SF",Orlando Magic,"$14,487,000",2005
12,13,"Eddie Jones, SG",Miami Heat,"$13,440,000",2005
13,14,"Brian Grant, PF",Los Angeles Lakers,"$13,346,000",2005
14,15,"Vince Carter, SG",Toronto Raptors,"$13,281,000",2005
15,16,"Tim Thomas, PF",New York Knicks,"$12,900,000",2005
16,17,"Antonio Davis, PF",Chicago Bulls,"$12,000,000",2005
17,18,"Glenn Robinson, SF",San Antonio Spurs,"$12,000,000",2005
18,19,"Nick Van Exel, PG",Portland Trail Blazers,"$11,821,000",2005
19,20,"Theo Ratliff, C",Portland Trail Blazers,"$10,937,000",2005
20,21,"Kerry Kittles, SG",Los Angeles Clippers,"$9,817,000",2005
21,22,"Jamal Mashburn, SF",Philadelphia 76ers,"$9,300,000",2005
22,23,"Maurice Taylor, PF",New York Knicks,"$8,450,000",2005
23,24,"Derek Anderson, SG",Portland Trail Blazers,"$8,444,000",2005
24,25,"Alan Henderson, PF",Dallas Mavericks,"$8,273,000",2005
25,26,"Austin Croshere, PF",Indiana Pacers,"$8,260,000",2005
26,27,"Erick Dampier, C",Dallas Mavericks,"$8,105,000",2005
27,28,"Kelvin Cato, C",Orlando Magic,"$7,992,000",2005
28,29,"Marcus Camby, C",Denver Nuggets,"$7,750,000",2005
29,30,"Shandon Anderson, SF",New York Knicks,"$7,300,000",2005
30,31,"Lorenzen Wright, PF",Memphis Grizzlies,"$7,150,000",2005
31,32,"Jerry Stackhouse, SF",Dallas Mavericks,"$7,000,000",2005
32,33,"Doug Christie, SG",Sacramento Kings,"$6,875,000",2005
33,34,"Peja Stojakovic, SF",Sacramento Kings,"$6,875,000",2005
34,35,"Kenyon Martin, PF",Denver Nuggets,"$6,667,000",2005
35,36,"Howard Eisley, PG",Utah Jazz,"$6,375,000",2005
36,37,"Nazr Mohammed, C",San Antonio Spurs,"$6,270,000",2005
37,38,"Vitaly Potapenko, C",Seattle SuperSonics,"$6,191,000",2005
38,39,"Christian Laettner, PF",Miami Heat,"$6,078,000",2005
39,40,"Stromile Swift, PF",Memphis Grizzlies,"$6,022,000",2005
0,41,"Ben Wallace, PF",Detroit Pistons,"$6,000,000",2005
1,42,"Danny Fortson, C",Seattle SuperSonics,"$5,922,000",2005
2,43,"Calvin Booth, C",Milwaukee Bucks,"$5,900,000",2005
3,44,"Joe Smith, PF",Milwaukee Bucks,"$5,899,000",2005
4,45,"Clarence Weatherspoon, PF",Houston Rockets,"$5,899,000",2005
5,46,"Kurt Thomas, PF",New York Knicks,"$5,885,000",2005
6,47,"Jahidi White, C",Charlotte Bobcats,"$5,884,000",2005
7,48,"Cuttino Mobley, SG",Sacramento Kings,"$5,883,000",2005
8,49,"Scot Pollard, C",Indiana Pacers,"$5,792,000",2005
9,50,"Steve Nash, PG",Phoenix Suns,"$5,750,000",2005
10,51,"Shawn Bradley, C",Dallas Mavericks,"$5,714,000",2005
11,52,"Jerome Williams, PF",New York Knicks,"$5,600,000",2005
12,53,"Corliss Williamson, PF",Sacramento Kings,"$5,500,000",2005
13,54,"Aaron McKie, SG",Philadelphia 76ers,"$5,500,000",2005
14,55,"Darius Miles, SF",Portland Trail Blazers,"$5,419,000",2005
15,56,"Kwame Brown, C",Washington Wizards,"$5,361,000",2005
16,57,"Bo Outlaw, PF",Phoenix Suns,"$5,355,000",2005
17,58,"Marcus Fizer, F",Milwaukee Bucks,"$4,915,000",2005
18,59,"Lamond Murray, SF",Toronto Raptors,"$4,875,000",2005
19,60,"Eric Snow, PG",Cleveland Cavaliers,"$4,875,000",2005
20,61,"Tony Battie, C",Orlando Magic,"$4,800,000",2005
21,62,"Michael Stewart, PF",Atlanta Hawks,"$4,800,000",2005
22,63,"Mike Miller, SG",Memphis Grizzlies,"$4,482,000",2005
23,64,"Pau Gasol, C",Memphis Grizzlies,"$4,318,000",2005
24,65,"Marc Jackson, PF",Philadelphia 76ers,"$4,225,000",2005
25,66,"Chucky Atkins, PG",Los Angeles Lakers,"$4,200,000",2005
26,67,"DerMarr Johnson, SF",Denver Nuggets,"$4,119,000",2005
27,68,"Chris Mihm, C",Los Angeles Lakers,"$3,785,000",2005
28,69,"Moochie Norris, PG",New York Knicks,"$3,600,000",2005
29,70,"Jamal Crawford, SG",New York Knicks,"$3,475,000",2005
30,71,"Joel Przybilla, C",Portland Trail Blazers,"$3,215,000",2005
31,72,"Shane Battier, SF",Memphis Grizzlies,"$3,212,000",2005
32,73,"Aaron Williams, C",Toronto Raptors,"$3,150,000",2005
33,74,"Othella Harrington, PF",Chicago Bulls,"$3,150,000",2005
34,75,"Bobby Jackson, PG",Sacramento Kings,"$3,150,000",2005
35,76,"Keyon Dooling, PG",Miami Heat,"$3,073,000",2005
36,77,"Jerome Moiso, C",Toronto Raptors,"$3,054,000",2005
37,78,"Etan Thomas, C",Washington Wizards,"$3,043,000",2005
38,79,"Derek Fisher, PG",Golden State Warriors,"$3,000,000",2005
39,80,"George Lynch, SF",New Orleans Hornets,"$3,000,000",2005
0,81,"Mateen Cleaves, PG",Seattle SuperSonics,"$2,969,000",2005
1,82,"Jason Collier, C",Atlanta Hawks,"$2,949,000",2005
2,83,"Eddie Griffin, PF",Minnesota Timberwolves,"$2,937,000",2005
3,84,"Hedo Turkoglu, SF",Orlando Magic,"$2,803,000",2005
4,85,"DeSagana Diop, C",Cleveland Cavaliers,"$2,695,000",2005
5,86,"Desmond Mason, SF",Milwaukee Bucks,"$2,680,000",2005
6,87,"Quentin Richardson, SF",Phoenix Suns,"$2,562,000",2005
7,88,"Rodney White, SF",Golden State Warriors,"$2,481,000",2005
8,89,"Jamaal Magloire, C",New Orleans Hornets,"$2,474,000",2005
9,90,"Speedy Claxton, PG",Golden State Warriors,"$2,390,000",2005
10,91,"Morris Peterson, SG",Toronto Raptors,"$2,371,000",2005
11,92,"Donnell Harvey, PF",New Jersey Nets,"$2,363,000",2005
12,93,"DeShawn Stevenson, SG",Orlando Magic,"$2,362,000",2005
13,94,"Joe Johnson, SF",Phoenix Suns,"$2,358,000",2005
14,95,"Kedrick Brown, SG",Philadelphia 76ers,"$2,332,000",2005
15,96,"Jake Tsakalidis, C",Memphis Grizzlies,"$2,322,000",2005
16,97,"Vladimir Radmanovic, SF",Seattle SuperSonics,"$2,301,000",2005
17,98,"Mamadou N'diaye, C",Los Angeles Clippers,"$2,269,000",2005
18,99,"Richard Jefferson, SF",New Jersey Nets,"$2,266,000",2005
19,100,"Troy Murphy, PF",Golden State Warriors,"$2,232,000",2005
20,101,"Mark Madsen, PF",Minnesota Timberwolves,"$2,212,000",2005
21,102,"Michael Bradley, PF",Sacramento Kings,"$1,985,000",2005
22,103,"Jason Collins, C",New Jersey Nets,"$1,887,000",2005
23,104,"Zach Randolph, PF",Portland Trail Blazers,"$1,805,000",2005
24,105,"Andrei Kirilenko, SF",Utah Jazz,"$1,672,000",2005
25,106,"Samuel Dalembert, C",Philadelphia 76ers,"$1,600,000",2005
26,107,"Jamaal Tinsley, PG",Indiana Pacers,"$1,554,000",2005
27,108,"Primoz Brezec, C",Charlotte Bobcats,"$1,554,000",2005
28,109,"Tony Parker, PG",San Antonio Spurs,"$1,545,000",2005
29,110,"Gerald Wallace, SF",Charlotte Bobcats,"$1,377,000",2005
0,1,"Shaquille O'Neal, C",Miami Heat,"$20,000,000",2006
1,2,"Chris Webber, C",Philadelphia 76ers,"$19,125,000",2006
2,3,"Kevin Garnett, PF",Minnesota Timberwolves,"$18,000,000",2006
3,4,"Allen Iverson, SG",Philadelphia 76ers,"$16,453,125",2006
4,5,"Stephon Marbury, PG",New York Knicks,"$16,453,125",2006
5,6,"Jason Kidd, PG",New Jersey Nets,"$16,440,000",2006
6,7,"Jermaine O'Neal, C",Indiana Pacers,"$16,440,000",2006
7,8,"Kobe Bryant, SF",Los Angeles Lakers,"$15,946,875",2006
8,9,"Tim Duncan, C",San Antonio Spurs,"$15,845,157",2006
9,10,"Vin Baker, PF",Los Angeles Clippers,"$15,750,000",2006
10,11,"Penny Hardaway, SF",Orlando Magic,"$15,750,000",2006
11,12,"Tracy McGrady, SG",Houston Rockets,"$15,694,250",2006
12,13,"Grant Hill, SF",Orlando Magic,"$15,694,250",2006
13,14,"Eddie Jones, SG",Memphis Grizzlies,"$14,666,250",2006
14,15,"Tim Thomas, PF",Phoenix Suns,"$13,975,000",2006
15,16,"Antonio Davis, PF",Toronto Raptors,"$13,865,000",2006
16,17,"Vince Carter, SG",New Jersey Nets,"$13,843,156",2006
17,18,"Antawn Jamison, PF",Washington Wizards,"$13,843,156",2006
18,19,"Steve Francis, PG",Orlando Magic,"$13,700,000",2006
19,20,"Shawn Marion, SG",Phoenix Suns,"$13,700,000",2006
20,21,"Ray Allen, SG",Seattle SuperSonics,"$13,223,140",2006
21,22,"Elton Brand, PF",Los Angeles Clippers,"$13,152,000",2006
22,23,"Joe Johnson, SF",Atlanta Hawks,"$12,000,000",2006
23,24,"Michael Redd, SG",Milwaukee Bucks,"$12,000,000",2006
24,25,"Theo Ratliff, C",Portland Trail Blazers,"$11,666,666",2006
25,26,"Mike Bibby, PG",Sacramento Kings,"$11,500,000",2006
26,27,"Lamar Odom, PF",Los Angeles Lakers,"$11,448,596",2006
27,28,"Carlos Boozer, PF",Utah Jazz,"$11,260,483",2006
28,29,"Pau Gasol, C",Memphis Grizzlies,"$10,993,000",2006
29,30,"Andrei Kirilenko, SF",Utah Jazz,"$10,983,000",2006
30,31,"Kenyon Martin, PF",Denver Nuggets,"$10,886,364",2006
31,32,"Rasheed Wallace, PF",Detroit Pistons,"$10,860,000",2006
32,33,"Zach Randolph, PF",Portland Trail Blazers,"$10,666,667",2006
33,34,"Raef LaFrentz, C",Boston Celtics,"$10,623,288",2006
34,35,"Wally Szczerbiak, SG",Minnesota Timberwolves,"$10,500,000",2006
35,36,"Larry Hughes, SG",Cleveland Cavaliers,"$10,344,900",2006
36,37,"Gilbert Arenas, PG",Washington Wizards,"$10,243,200",2006
37,38,"Richard Jefferson, SF",New Jersey Nets,"$10,200,000",2006
38,39,"Jamal Mashburn, SF",Philadelphia 76ers,"$10,075,000",2006
39,40,"Steve Nash, PG",Phoenix Suns,"$9,625,000",2006
0,41,"Rashard Lewis, PF",Seattle SuperSonics,"$9,571,429",2006
1,42,"Marcus Camby, C",Denver Nuggets,"$9,400,000",2006
2,43,"Maurice Taylor, PF",New York Knicks,"$9,100,000",2006
3,44,"Jason Richardson, SG",Golden State Warriors,"$8,888,888",2006
4,45,"Brad Miller, C",Sacramento Kings,"$8,750,000",2006
5,46,"Zydrunas Ilgauskas, C",Cleveland Cavaliers,"$8,743,238",2006
6,47,"Kelvin Cato, C",Orlando Magic,"$8,640,000",2006
7,48,"Samuel Dalembert, C",Philadelphia 76ers,"$8,477,178",2006
8,49,"Tony Parker, PG",San Antonio Spurs,"$8,400,000",2006
9,50,"Jerry Stackhouse, SF",Dallas Mavericks,"$8,367,187",2006
10,51,"Jamaal Magloire, C",Milwaukee Bucks,"$8,333,334",2006
11,52,"Tyson Chandler, C",Chicago Bulls,"$8,299,670",2006
12,53,"Mehmet Okur, C",Utah Jazz,"$8,250,000",2006
13,54,"Kenny Thomas, PF",Sacramento Kings,"$8,183,769",2006
14,55,"Richard Hamilton, SG",Detroit Pistons,"$8,125,000",2006
15,56,"Andre Miller, PG",Denver Nuggets,"$8,100,000",2006
16,57,"Bobby Simmons, SF",Milwaukee Bucks,"$8,000,000",2006
17,58,"Bonzi Wells, SG",Sacramento Kings,"$8,000,000",2006
18,59,"P.J. Brown, PF","NO/Oklahoma City
 Hornets","$8,000,000",2006
19,60,"Austin Croshere, PF",Indiana Pacers,"$7,900,000",2006
20,61,"Lorenzen Wright, PF",Memphis Grizzlies,"$7,700,000",2006
21,62,"Erick Dampier, C",Dallas Mavericks,"$7,662,500",2006
22,63,"Jason Williams, PG",Miami Heat,"$7,562,500",2006
23,64,"Peja Stojakovic, SF",Sacramento Kings,"$7,525,000",2006
24,65,"Doug Christie, SG",Dallas Mavericks,"$7,500,000",2006
25,66,"Kwame Brown, C",Los Angeles Lakers,"$7,500,000",2006
26,67,"Ben Wallace, PF",Detroit Pistons,"$7,500,000",2006
27,68,"Manu Ginobili, SG",San Antonio Spurs,"$7,428,937",2006
28,69,"Eddy Curry, C",New York Knicks,"$7,394,663",2006
29,70,"Troy Murphy, PF",Golden State Warriors,"$7,365,079",2006
30,71,"Adonal Foyle, C",Golden State Warriors,"$7,312,500",2006
31,72,"Darius Miles, SF",Portland Trail Blazers,"$7,250,000",2006
32,73,"Cuttino Mobley, SG",Los Angeles Clippers,"$7,241,379",2006
33,74,"Desmond Mason, SF","NO/Oklahoma City
 Hornets","$7,233,333",2006
34,75,"Jonathan Bender, SF",Indiana Pacers,"$7,175,000",2006
35,76,"Kurt Thomas, PF",Phoenix Suns,"$7,085,919",2006
36,77,"Corey Maggette, SF",Los Angeles Clippers,"$7,000,000",2006
37,78,"Malik Rose, PF",New York Knicks,"$6,979,147",2006
38,79,"Al Harrington, PF",Atlanta Hawks,"$6,975,500",2006
39,80,"Quentin Richardson, SF",New York Knicks,"$6,945,500",2006
0,81,"Howard Eisley, PG",Los Angeles Clippers,"$6,906,000",2006
1,82,"Antoine Walker, PF",Miami Heat,"$6,884,000",2006
2,83,"Mike Miller, SG",Memphis Grizzlies,"$6,871,431",2006
3,84,"Metta World Peace, SF",Sacramento Kings,"$6,842,105",2006
4,85,"Rasho Nesterovic, C",San Antonio Spurs,"$6,720,000",2006
5,86,"Jason Terry, SG",Dallas Mavericks,"$6,666,667",2006
6,87,"Jamal Crawford, SG",New York Knicks,"$6,480,000",2006
7,88,"Joe Smith, PF",Milwaukee Bucks,"$6,353,200",2006
8,89,"Ruben Patterson, PF",Portland Trail Blazers,"$6,353,200",2006
9,90,"Alvin Williams, PG",Toronto Raptors,"$6,300,000",2006
10,91,"Scot Pollard, C",Indiana Pacers,"$6,274,935",2006
11,92,"Danny Fortson, C",Seattle SuperSonics,"$6,207,670",2006
12,93,"Sam Cassell, PG",Los Angeles Clippers,"$6,187,500",2006
13,94,"Corliss Williamson, PF",Sacramento Kings,"$6,000,000",2006
14,95,"Ricky Davis, SG",Minnesota Timberwolves,"$5,909,800",2006
15,96,"Chauncey Billups, PG",Detroit Pistons,"$5,909,800",2006
16,97,"Juwan Howard, PF",Houston Rockets,"$5,900,400",2006
17,98,"Michael Olowokandi, C",Minnesota Timberwolves,"$5,900,400",2006
18,99,"Stephen Jackson, SF",Indiana Pacers,"$5,610,000",2006
19,100,"Yao Ming, C",Houston Rockets,"$5,594,906",2006
20,101,"Mark Blount, C",Minnesota Timberwolves,"$5,515,875",2006
21,102,"Nazr Mohammed, C",San Antonio Spurs,"$5,500,000",2006
22,103,"Jason Collins, C",New Jersey Nets,"$5,500,000",2006
23,104,"Eric Snow, PG",Cleveland Cavaliers,"$5,484,375",2006
24,105,"Jamaal Tinsley, PG",Indiana Pacers,"$5,400,000",2006
25,106,"Hedo Turkoglu, SF",Orlando Magic,"$5,393,300",2006
26,107,"Derek Fisher, PG",Golden State Warriors,"$5,393,300",2006
27,108,"Marquis Daniels, SG",Dallas Mavericks,"$5,393,300",2006
28,109,"Etan Thomas, C",Washington Wizards,"$5,393,300",2006
29,110,"Marko Jaric, PG",Minnesota Timberwolves,"$5,280,528",2006
30,111,"Troy Hudson, PG",Minnesota Timberwolves,"$5,253,000",2006
31,112,"Tony Battie, C",Orlando Magic,"$5,200,000",2006
32,113,"David Wesley, SG",Houston Rockets,"$5,075,000",2006
33,114,"Matt Harpring, SF",Utah Jazz,"$5,020,000",2006
34,115,"Devean George, SF",Los Angeles Lakers,"$5,000,600",2006
35,116,"Stromile Swift, PF",Houston Rockets,"$5,000,000",2006
36,117,"Antonio Daniels, PG",Washington Wizards,"$5,000,000",2006
37,118,"Gerald Wallace, SF",Charlotte Bobcats,"$5,000,000",2006
38,119,"Udonis Haslem, PF",Miami Heat,"$5,000,000",2006
39,120,"Shareef Abdur-Rahim, PF",Sacramento Kings,"$5,000,000",2006
0,121,"Jerome James, C",New York Knicks,"$5,000,000",2006
1,122,"Brian Skinner, PF",Sacramento Kings,"$4,950,000",2006
2,123,"Brian Cardinal, PF",Memphis Grizzlies,"$4,950,000",2006
3,124,"Shane Battier, SF",Memphis Grizzlies,"$4,903,000",2006
4,125,"Donyell Marshall, PF",Cleveland Cavaliers,"$4,799,108",2006
5,126,"Dan Gadzuric, C",Milwaukee Bucks,"$4,750,000",2006
6,127,"Brent Barry, SG",San Antonio Spurs,"$4,691,390",2006
7,128,"LeBron James, SF",Cleveland Cavaliers,"$4,621,800",2006
8,129,"Brevin Knight, PG",Charlotte Bobcats,"$4,600,000",2006
9,130,"Morris Peterson, SG",Toronto Raptors,"$4,550,000",2006
10,131,"Marc Jackson, PF",New Jersey Nets,"$4,550,000",2006
11,132,"Mike Dunleavy, SG",Golden State Warriors,"$4,506,261",2006
12,133,"Andrea Bargnani, C",Brooklyn Nets,"$4,501,200",2006
13,134,"Chucky Atkins, PG",Memphis Grizzlies,"$4,500,000",2006
14,135,"Dwight Howard, C",Orlando Magic,"$4,493,160",2006
15,136,"Greg Ostertag, C",Utah Jazz,"$4,400,000",2006
16,137,"Trenton Hassell, SF",Minnesota Timberwolves,"$4,350,000",2006
17,138,"Andrew Bogut, C",Milwaukee Bucks,"$4,340,520",2006
18,139,"Raja Bell, SG",Phoenix Suns,"$4,250,000",2006
19,140,"Damon Stoudamire, PG",Memphis Grizzlies,"$4,250,000",2006
20,141,"Moochie Norris, PG",Houston Rockets,"$4,200,000",2006
21,142,"Eduardo Najera, PF",Denver Nuggets,"$4,190,476",2006
22,143,"Darko Milicic, C",Orlando Magic,"$4,135,200",2006
23,144,"Drew Gooden, PF",Cleveland Cavaliers,"$4,065,811",2006
24,145,"Emeka Okafor, C",Charlotte Bobcats,"$4,020,120",2006
25,146,"Brendan Haywood, C",Washington Wizards,"$4,000,000",2006
26,147,"Zaza Pachulia, C",Atlanta Hawks,"$4,000,000",2006
27,148,"Carlos Arroyo, PG",Orlando Magic,"$4,000,000",2006
28,149,"Eric Williams, PF",Toronto Raptors,"$3,938,000",2006
29,150,"Marvin Williams, PF",Atlanta Hawks,"$3,883,000",2006
30,151,"Rafer Alston, PG",Houston Rockets,"$3,850,000",2006
31,152,"Chris Mihm, C",Los Angeles Lakers,"$3,792,817",2006
32,153,"Carmelo Anthony, SF",Denver Nuggets,"$3,713,640",2006
33,154,"Kyle Korver, SG",Philadelphia 76ers,"$3,636,364",2006
34,155,"Ben Gordon, SG",Chicago Bulls,"$3,610,200",2006
35,156,"Speedy Claxton, PG","NO/Oklahoma City
 Hornets","$3,600,000",2006
36,157,"Damon Jones, PG",Cleveland Cavaliers,"$3,596,924",2006
37,158,"Voshon Lenard, SG",Portland Trail Blazers,"$3,520,000",2006
38,159,"Bob Sura, PG",Houston Rockets,"$3,520,000",2006
39,160,"Dale Davis, PF",Detroit Pistons,"$3,500,000",2006
0,1,"Kevin Garnett, PF",Minnesota Timberwolves,"$21,000,000",2007
1,2,"Shaquille O'Neal, C",Miami Heat,"$20,000,000",2007
2,3,"Jason Kidd, PG",New Jersey Nets,"$18,084,000",2007
3,4,"Jermaine O'Neal, C",Indiana Pacers,"$18,084,000",2007
4,5,"Kobe Bryant, SF",Los Angeles Lakers,"$17,718,750",2007
5,6,"Tim Duncan, C",San Antonio Spurs,"$17,429,673",2007
6,7,"Allen Iverson, SG",Philadelphia 76ers,"$17,184,375",2007
7,8,"Stephon Marbury, PG",New York Knicks,"$17,184,375",2007
8,9,"Tracy McGrady, SG",Houston Rockets,"$16,901,500",2007
9,10,"Grant Hill, SF",Orlando Magic,"$16,901,500",2007
10,11,"Ben Wallace, PF",Chicago Bulls,"$16,000,000",2007
11,12,"Vince Carter, SG",New Jersey Nets,"$15,101,626",2007
12,13,"Antawn Jamison, PF",Washington Wizards,"$15,101,626",2007
13,14,"Dirk Nowitzki, PF",Dallas Mavericks,"$15,101,622",2007
14,15,"Steve Francis, PG",New York Knicks,"$15,070,000",2007
15,16,"Shawn Marion, SG",Phoenix Suns,"$15,070,000",2007
16,17,"Ray Allen, SG",Seattle SuperSonics,"$14,611,570",2007
17,18,"Elton Brand, PF",Los Angeles Clippers,"$14,248,000",2007
18,19,"Larry Hughes, SG",Cleveland Cavaliers,"$13,363,012",2007
19,20,"Michael Redd, SG",Milwaukee Bucks,"$13,260,000",2007
20,21,"Joe Johnson, SF",Atlanta Hawks,"$12,744,190",2007
21,22,"Mike Bibby, PG",Sacramento Kings,"$12,500,000",2007
22,23,"Amar'e Stoudemire, C",Phoenix Suns,"$12,455,000",2007
23,24,"Yao Ming, C",Houston Rockets,"$12,455,000",2007
24,25,"Pau Gasol, C",Memphis Grizzlies,"$12,364,000",2007
25,26,"Andrei Kirilenko, SF",Utah Jazz,"$12,364,000",2007
26,27,"Lamar Odom, PF",Los Angeles Lakers,"$12,348,596",2007
27,28,"Kenyon Martin, PF",Denver Nuggets,"$12,068,182",2007
28,29,"Zach Randolph, PF",Portland Trail Blazers,"$12,000,000",2007
29,30,"Wally Szczerbiak, SG",Boston Celtics,"$11,775,000",2007
30,31,"Theo Ratliff, C",Boston Celtics,"$11,666,666",2007
31,32,"Rasheed Wallace, PF",Detroit Pistons,"$11,650,000",2007
32,33,"Raef LaFrentz, C",Portland Trail Blazers,"$11,532,037",2007
33,34,"Carlos Boozer, PF",Utah Jazz,"$11,260,483",2007
34,35,"Richard Jefferson, SF",New Jersey Nets,"$11,200,000",2007
35,36,"Gilbert Arenas, PG",Washington Wizards,"$11,096,800",2007
36,37,"Peja Stojakovic, SF",NO/Oklahoma City Hornets,"$10,800,000",2007
37,38,"Steve Nash, PG",Phoenix Suns,"$10,500,000",2007
38,39,"Jason Richardson, SG",Golden State Warriors,"$9,999,999",2007
39,40,"Erick Dampier, C",Dallas Mavericks,"$9,628,000",2007
0,41,"Brad Miller, C",Sacramento Kings,"$9,625,000",2007
1,42,"Samuel Dalembert, C",Philadelphia 76ers,"$9,464,307",2007
2,43,"Tony Parker, PG",San Antonio Spurs,"$9,450,000",2007
3,44,"Zydrunas Ilgauskas, C",Cleveland Cavaliers,"$9,442,697",2007
4,45,"Rashard Lewis, PF",Seattle SuperSonics,"$9,350,649",2007
5,46,"Jerry Stackhouse, SF",Dallas Mavericks,"$9,296,874",2007
6,47,"Richard Hamilton, SG",Detroit Pistons,"$9,187,500",2007
7,48,"Tyson Chandler, C",NO/Oklahoma City Hornets,"$9,150,000",2007
8,49,"Andre Miller, PG",Philadelphia 76ers,"$8,966,666",2007
9,50,"Marcus Camby, C",Denver Nuggets,"$8,800,000",2007
10,51,"Bobby Simmons, SF",Milwaukee Bucks,"$8,640,000",2007
11,52,"P.J. Brown, PF",Chicago Bulls,"$8,560,000",2007
12,53,"Jamaal Magloire, C",Portland Trail Blazers,"$8,433,334",2007
13,54,"Kwame Brown, C",Los Angeles Lakers,"$8,287,500",2007
14,55,"Troy Murphy, PF",Indiana Pacers,"$8,285,714",2007
15,56,"Manu Ginobili, SG",San Antonio Spurs,"$8,254,374",2007
16,57,"Jason Williams, PG",Miami Heat,"$8,250,000",2007
17,58,"Mehmet Okur, C",Utah Jazz,"$8,250,000",2007
18,59,"Eddy Curry, C",New York Knicks,"$8,171,103",2007
19,60,"Cuttino Mobley, SG",Los Angeles Clippers,"$8,125,000",2007
20,61,"Adonal Foyle, C",Golden State Warriors,"$8,125,000",2007
21,62,"Doug Christie, SG",Los Angeles Clippers,"$8,125,000",2007
22,63,"Jason Terry, SG",Dallas Mavericks,"$8,100,000",2007
23,64,"Desmond Mason, SF",NO/Oklahoma City Hornets,"$8,037,036",2007
24,65,"Nene Hilario, C",Denver Nuggets,"$8,000,000",2007
25,66,"Tayshaun Prince, SF",Detroit Pistons,"$7,851,240",2007
26,67,"Kurt Thomas, PF",Phoenix Suns,"$7,821,482",2007
27,68,"Darius Miles, SF",Portland Trail Blazers,"$7,750,000",2007
28,69,"Al Harrington, PF",Indiana Pacers,"$7,625,000",2007
29,70,"Mike Miller, SG",Memphis Grizzlies,"$7,623,813",2007
30,71,"Antoine Walker, PF",Miami Heat,"$7,606,820",2007
31,72,"Metta World Peace, SF",Sacramento Kings,"$7,526,316",2007
32,73,"Quentin Richardson, SF",New York Knicks,"$7,525,500",2007
33,74,"Malik Rose, PF",New York Knicks,"$7,525,397",2007
34,75,"Mike Dunleavy, SG",Indiana Pacers,"$7,438,016",2007
35,76,"Caron Butler, SF",Washington Wizards,"$7,438,000",2007
36,77,"Austin Croshere, PF",Dallas Mavericks,"$7,300,000",2007
37,78,"Mark Blount, C",Minnesota Timberwolves,"$7,288,165",2007
38,79,"Rasho Nesterovic, C",Toronto Raptors,"$7,280,000",2007
39,80,"Jamal Crawford, SG",New York Knicks,"$7,200,000",2007
0,81,"Kenny Thomas, PF",Sacramento Kings,"$7,187,500",2007
1,82,"Corey Maggette, SF",Los Angeles Clippers,"$7,000,000",2007
2,83,"Speedy Claxton, PG",Atlanta Hawks,"$6,854,546",2007
3,84,"Sam Cassell, PG",Los Angeles Clippers,"$6,850,000",2007
4,85,"Joe Smith, PF",Philadelphia 76ers,"$6,807,000",2007
5,86,"Ruben Patterson, PF",Milwaukee Bucks,"$6,807,000",2007
6,87,"Drew Gooden, PF",Cleveland Cavaliers,"$6,645,402",2007
7,88,"Danny Fortson, C",Seattle SuperSonics,"$6,596,990",2007
8,89,"Matt Harpring, SF",Utah Jazz,"$6,500,000",2007
